NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_CSK_PATHWAY	BIOCARTA_CSK_PATHWAY		16	0.5456431	1.2390647	0.1948775	0.2781167	1.0	3560	tags=44%, list=23%, signal=57%	
WP_ZINC_HOMEOSTASIS	WP_ZINC_HOMEOSTASIS		26	0.50156754	1.2389897	0.18027571	0.27817678	1.0	3081	tags=35%, list=20%, signal=43%	
WP_SULINDAC_METABOLIC_PATHWAY	WP_SULINDAC_METABOLIC_PATHWAY		5	0.6833261	1.2389796	0.19781719	0.2781156	1.0	3180	tags=60%, list=21%, signal=76%	
BERNARD_PPAPDC1B_TARGETS_DN	BERNARD_PPAPDC1B_TARGETS_DN		47	0.4845604	1.2388952	0.13979591	0.27818128	1.0	3188	tags=36%, list=21%, signal=46%	
HEIDENBLAD_AMPLICON_8Q24_DN	HEIDENBLAD_AMPLICON_8Q24_DN		33	0.48977596	1.238882	0.19287212	0.2781261	1.0	4794	tags=58%, list=31%, signal=84%	
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY		8	0.6202384	1.2388711	0.20328283	0.2780616	1.0	4609	tags=75%, list=30%, signal=107%	
REACTOME_DEATH_RECEPTOR_SIGNALING	REACTOME_DEATH_RECEPTOR_SIGNALING		143	0.45462945	1.2385871	0.046	0.2784884	1.0	4637	tags=41%, list=30%, signal=59%	
VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP	VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP		12	0.57651544	1.238456	0.20232558	0.27862495	1.0	4549	tags=67%, list=30%, signal=95%	
PID_P38_MK2_PATHWAY	PID_P38_MK2_PATHWAY		21	0.52430165	1.2384323	0.18458198	0.2785849	1.0	2621	tags=29%, list=17%, signal=34%	
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	CLIMENT_BREAST_CANCER_COPY_NUMBER_UP		21	0.5183316	1.2383659	0.19593148	0.27861646	1.0	1831	tags=33%, list=12%, signal=38%	
REACTOME_OTHER_INTERLEUKIN_SIGNALING	REACTOME_OTHER_INTERLEUKIN_SIGNALING		21	0.52187884	1.2383571	0.19201726	0.2785561	1.0	1531	tags=29%, list=10%, signal=32%	
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE		19	0.52394414	1.2381687	0.19021134	0.278806	1.0	4790	tags=63%, list=31%, signal=92%	
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT	WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT		18	0.5308713	1.237725	0.17673378	0.27950853	1.0	4131	tags=50%, list=27%, signal=68%	
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER	YAMASHITA_METHYLATED_IN_PROSTATE_CANCER		38	0.4936042	1.237717	0.14522822	0.27944437	1.0	1995	tags=29%, list=13%, signal=33%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY		11	0.5843088	1.2376277	0.20286396	0.27952212	1.0	1567	tags=36%, list=10%, signal=40%	
WANG_SMARCE1_TARGETS_DN	WANG_SMARCE1_TARGETS_DN		310	0.44687414	1.237604	0.011	0.27948737	1.0	4917	tags=44%, list=32%, signal=64%	
WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION	WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION		7	0.63737816	1.2375455	0.19458763	0.2795092	1.0	5078	tags=86%, list=33%, signal=128%	
BIOCARTA_CACAM_PATHWAY	BIOCARTA_CACAM_PATHWAY		9	0.6045698	1.2374444	0.20838471	0.27959922	1.0	3233	tags=44%, list=21%, signal=56%	
WP_RETINOL_METABOLISM	WP_RETINOL_METABOLISM		9	0.6003611	1.2374438	0.2220859	0.27952108	1.0	652	tags=22%, list=4%, signal=23%	
KIM_PTEN_TARGETS_UP	KIM_PTEN_TARGETS_UP		17	0.53007215	1.2373077	0.20361991	0.27965978	1.0	1625	tags=29%, list=11%, signal=33%	
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1		44	0.49039707	1.2372817	0.16155419	0.27962875	1.0	2709	tags=30%, list=18%, signal=36%	
VISALA_AGING_LYMPHOCYTE_UP	VISALA_AGING_LYMPHOCYTE_UP		7	0.6414022	1.2372551	0.20921053	0.2795948	1.0	509	tags=14%, list=3%, signal=15%	
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS		6	0.6699661	1.2372224	0.19129288	0.27957538	1.0	4009	tags=83%, list=26%, signal=113%	
BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY		46	0.47565064	1.2371819	0.15864892	0.27956596	1.0	4887	tags=48%, list=32%, signal=70%	
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS		21	0.5211646	1.2371482	0.18418202	0.27954397	1.0	2174	tags=33%, list=14%, signal=39%	
WINTER_HYPOXIA_DN	WINTER_HYPOXIA_DN		43	0.47795537	1.2371119	0.15226337	0.279527	1.0	5424	tags=56%, list=35%, signal=86%	
MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN		10	0.59982467	1.2369192	0.19491525	0.27979103	1.0	2703	tags=30%, list=18%, signal=36%	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12		11	0.5970448	1.2368606	0.20681265	0.2798106	1.0	4902	tags=64%, list=32%, signal=94%	
BROWNE_HCMV_INFECTION_16HR_UP	BROWNE_HCMV_INFECTION_16HR_UP		202	0.4475957	1.2366493	0.03	0.28009823	1.0	2872	tags=23%, list=19%, signal=28%	
SESTO_RESPONSE_TO_UV_C7	SESTO_RESPONSE_TO_UV_C7		55	0.4705564	1.236483	0.13995942	0.28033996	1.0	4218	tags=42%, list=28%, signal=58%	
HUMMERICH_BENIGN_SKIN_TUMOR_DN	HUMMERICH_BENIGN_SKIN_TUMOR_DN		17	0.53356314	1.2364482	0.19308035	0.28032315	1.0	3021	tags=35%, list=20%, signal=44%	
KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY		10	0.59333056	1.2364178	0.1968599	0.2802969	1.0	1401	tags=30%, list=9%, signal=33%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS		36	0.4931927	1.2363865	0.16701245	0.28027266	1.0	3596	tags=36%, list=24%, signal=47%	
PID_HDAC_CLASSIII_PATHWAY	PID_HDAC_CLASSIII_PATHWAY		24	0.50763583	1.2361455	0.19042437	0.28060922	1.0	4522	tags=54%, list=30%, signal=77%	
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION	REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION		5	0.68907213	1.2358769	0.20028612	0.2810057	1.0	70	tags=20%, list=0%, signal=20%	
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP		357	0.44622493	1.2358719	0.011	0.28093404	1.0	3568	tags=28%, list=23%, signal=36%	
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER		38	0.4855254	1.2358663	0.16305469	0.280865	1.0	6318	tags=76%, list=41%, signal=130%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		91	0.46218547	1.2356071	0.08608609	0.28126028	1.0	4819	tags=43%, list=32%, signal=62%	
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP		47	0.4793174	1.2354037	0.14473684	0.28154945	1.0	1807	tags=21%, list=12%, signal=24%	
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM	REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM		10	0.5947256	1.2352263	0.21123321	0.28177416	1.0	1474	tags=30%, list=10%, signal=33%	
WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING		24	0.5075394	1.2351553	0.19123931	0.28182155	1.0	6192	tags=71%, list=40%, signal=119%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10		63	0.46761778	1.235147	0.12562814	0.2817574	1.0	3791	tags=35%, list=25%, signal=46%	
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP		487	0.44354638	1.2349433	0.0	0.28204873	1.0	4456	tags=39%, list=29%, signal=53%	
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX		11	0.5799609	1.2349374	0.2026699	0.28197896	1.0	1772	tags=36%, list=12%, signal=41%	
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS		41	0.47984415	1.2347609	0.16786079	0.28221568	1.0	4855	tags=56%, list=32%, signal=82%	
HOFFMAN_CLOCK_TARGETS_DN	HOFFMAN_CLOCK_TARGETS_DN		5	0.6897976	1.2347403	0.20534459	0.2821791	1.0	4437	tags=80%, list=29%, signal=113%	
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS		13	0.56199306	1.2347382	0.21444954	0.28210372	1.0	3953	tags=54%, list=26%, signal=73%	
ITO_PTTG1_TARGETS_DN	ITO_PTTG1_TARGETS_DN		9	0.6005311	1.2346604	0.22263682	0.282161	1.0	3747	tags=67%, list=24%, signal=88%	
TERAMOTO_OPN_TARGETS_CLUSTER_5	TERAMOTO_OPN_TARGETS_CLUSTER_5		5	0.68827206	1.2345929	0.21124828	0.28220135	1.0	612	tags=20%, list=4%, signal=21%	
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN		175	0.448716	1.2343196	0.033	0.28260294	1.0	3751	tags=36%, list=25%, signal=47%	
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_UP		5	0.7008321	1.2340257	0.20845482	0.28305575	1.0	233	tags=20%, list=2%, signal=20%	
PID_SMAD2_3PATHWAY	PID_SMAD2_3PATHWAY		16	0.54067975	1.2338449	0.19797525	0.283312	1.0	1867	tags=31%, list=12%, signal=36%	
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN		438	0.44340396	1.2338237	0.003	0.28327116	1.0	4355	tags=37%, list=28%, signal=51%	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP		63	0.4645428	1.233618	0.13461539	0.2835422	1.0	3555	tags=37%, list=23%, signal=47%	
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_RAS_ERK_SIGNALING_PATHWAY		15	0.5435451	1.2335879	0.2153667	0.28351703	1.0	4777	tags=60%, list=31%, signal=87%	
SANA_RESPONSE_TO_IFNG_DN	SANA_RESPONSE_TO_IFNG_DN		80	0.4592423	1.2335424	0.10932799	0.2835185	1.0	4260	tags=44%, list=28%, signal=60%	
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA		49	0.47749555	1.2334776	0.1621074	0.28355065	1.0	1712	tags=24%, list=11%, signal=27%	
WP_NRF2_PATHWAY	WP_NRF2_PATHWAY		101	0.46197748	1.2334231	0.082082085	0.2835642	1.0	4260	tags=34%, list=28%, signal=46%	
KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS		6	0.6636055	1.2333704	0.2139973	0.28357828	1.0	4607	tags=67%, list=30%, signal=95%	
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE	REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE		19	0.528444	1.2333384	0.21255507	0.28355223	1.0	5198	tags=63%, list=34%, signal=96%	
BIOCARTA_SET_PATHWAY	BIOCARTA_SET_PATHWAY		8	0.6182652	1.2332773	0.19546027	0.28358504	1.0	2623	tags=50%, list=17%, signal=60%	
REACTOME_SIGNALING_BY_LTK	REACTOME_SIGNALING_BY_LTK		10	0.58373976	1.233231	0.19583844	0.28358418	1.0	4716	tags=70%, list=31%, signal=101%	
MARSON_FOXP3_TARGETS_DN	MARSON_FOXP3_TARGETS_DN		44	0.47821575	1.2330401	0.1425641	0.28384617	1.0	1796	tags=20%, list=12%, signal=23%	
WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME	WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME		53	0.47294405	1.2328988	0.14867617	0.28401136	1.0	4113	tags=40%, list=27%, signal=54%	
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY		8	0.62599105	1.2327157	0.19950433	0.28426313	1.0	5451	tags=88%, list=36%, signal=136%	
OSADA_ASCL1_TARGETS_UP	OSADA_ASCL1_TARGETS_UP		34	0.48848036	1.2326987	0.17223382	0.28421465	1.0	1580	tags=21%, list=10%, signal=23%	
TOOKER_GEMCITABINE_RESISTANCE_UP	TOOKER_GEMCITABINE_RESISTANCE_UP		69	0.46976325	1.232627	0.11947791	0.28425515	1.0	5014	tags=54%, list=33%, signal=79%	
STAMBOLSKY_BOUND_BY_MUTATED_TP53	STAMBOLSKY_BOUND_BY_MUTATED_TP53		13	0.56902903	1.23251	0.21010333	0.28438595	1.0	4333	tags=54%, list=28%, signal=75%	
MAYBURD_RESPONSE_TO_L663536_DN	MAYBURD_RESPONSE_TO_L663536_DN		51	0.47236344	1.2324965	0.1602434	0.28433147	1.0	3081	tags=24%, list=20%, signal=29%	
BILD_SRC_ONCOGENIC_SIGNATURE	BILD_SRC_ONCOGENIC_SIGNATURE		54	0.4757758	1.2319742	0.14401622	0.28518635	1.0	5814	tags=57%, list=38%, signal=92%	
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT	WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT		24	0.5079033	1.2318486	0.20212767	0.28534478	1.0	3850	tags=38%, list=25%, signal=50%	
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS		14	0.55592716	1.2318002	0.22372882	0.28534263	1.0	3678	tags=36%, list=24%, signal=47%	
CHICAS_RB1_TARGETS_SENESCENT	CHICAS_RB1_TARGETS_SENESCENT		466	0.4430331	1.2317439	0.001	0.28536054	1.0	4947	tags=38%, list=32%, signal=55%	
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP		22	0.5192243	1.2316052	0.19586506	0.28552368	1.0	3016	tags=36%, list=20%, signal=45%	
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN		46	0.47769108	1.2314676	0.16580844	0.28568107	1.0	4101	tags=41%, list=27%, signal=56%	
KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM		23	0.51335907	1.2311125	0.19330454	0.2862264	1.0	1939	tags=26%, list=13%, signal=30%	
PID_TCR_JNK_PATHWAY	PID_TCR_JNK_PATHWAY		12	0.57328355	1.2309704	0.2004745	0.28638536	1.0	2770	tags=42%, list=18%, signal=51%	
HOSHIDA_LIVER_CANCER_SURVIVAL_DN	HOSHIDA_LIVER_CANCER_SURVIVAL_DN		96	0.46131057	1.2307811	0.09327984	0.2866369	1.0	4227	tags=36%, list=28%, signal=50%	
LEE_AGING_MUSCLE_DN	LEE_AGING_MUSCLE_DN		36	0.49129713	1.2307571	0.18039624	0.28660494	1.0	3650	tags=39%, list=24%, signal=51%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		250	0.44490218	1.2306758	0.015	0.2866719	1.0	4777	tags=42%, list=31%, signal=61%	
PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY		35	0.48254487	1.2305609	0.17413972	0.28680396	1.0	1358	tags=20%, list=9%, signal=22%	
IGLESIAS_E2F_TARGETS_DN	IGLESIAS_E2F_TARGETS_DN		11	0.57502437	1.2305387	0.20096852	0.28676388	1.0	6032	tags=82%, list=39%, signal=135%	
PID_REELIN_PATHWAY	PID_REELIN_PATHWAY		28	0.50570583	1.2305285	0.17542017	0.2866997	1.0	1094	tags=21%, list=7%, signal=23%	
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA		15	0.54391515	1.2304195	0.21420519	0.28681156	1.0	2621	tags=33%, list=17%, signal=40%	
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP		306	0.44538692	1.2303973	0.014	0.28677008	1.0	3930	tags=31%, list=26%, signal=41%	
LEE_LIVER_CANCER_MYC_TGFA_DN	LEE_LIVER_CANCER_MYC_TGFA_DN		49	0.46922502	1.2302995	0.16008106	0.2868584	1.0	2472	tags=24%, list=16%, signal=29%	
WP_MIR517_RELATIONSHIP_WITH_ARCN1_AND_USP1	WP_MIR517_RELATIONSHIP_WITH_ARCN1_AND_USP1		5	0.6838239	1.2301288	0.199187	0.28706607	1.0	3405	tags=60%, list=22%, signal=77%	
REACTOME_HDL_ASSEMBLY	REACTOME_HDL_ASSEMBLY		6	0.65518284	1.2301075	0.2128778	0.28702748	1.0	1157	tags=33%, list=8%, signal=36%	
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY		5	0.68623644	1.2299442	0.21940929	0.2872483	1.0	4396	tags=80%, list=29%, signal=112%	
